country,quarter,urate_gap,urate_gap_ratio,urate,urate_ceiling,urate_peak,urate_trough
japan,1955Q1,0.4056910569105687,1.1968441814595658,2.466666666666667,2.060975609756098,0.0,0.0
japan,1955Q2,0.4569105691056907,1.2236370871468363,2.5,2.0430894308943093,0.0,0.0
japan,1955Q3,0.5747967479674796,1.2838217583299878,2.6,2.0252032520325205,0.0,0.0
japan,1955Q4,0.4926829268292683,1.2454434993924666,2.5,2.0073170731707317,0.0,0.0
japan,1956Q1,0.6105691056910572,1.306906416019616,2.6,1.989430894308943,0.0,0.0
japan,1956Q2,0.3284552845528459,1.16659793814433,2.3000000000000003,1.9715447154471544,0.0,0.0
japan,1956Q3,0.1796747967479675,1.0919683728672493,2.1333333333333333,1.9536585365853658,0.0,0.0
japan,1956Q4,0.23089430894308927,1.119277614447711,2.1666666666666665,1.9357723577235773,0.0,0.0
japan,1957Q1,0.11544715447154452,1.0601949978804577,2.033333333333333,1.9178861788617887,0.0,0.0
japan,1957Q2,0.0,1.0,1.9000000000000001,1.9000000000000001,1.0,0.0
japan,1957Q3,0.008606190703391414,1.004631814095787,1.8666666666666665,1.858060475963275,0.0,0.0
japan,1957Q4,0.08267638081470419,1.045493482801796,1.9000000000000001,1.817323619185296,0.0,0.0
japan,1958Q1,0.15554390366726922,1.0874928723681783,1.9333333333333333,1.7777894296660641,0.0,0.0
japan,1958Q2,0.3272087592610877,1.1881096161442177,2.066666666666667,1.7394579074055792,0.0,0.0
japan,1958Q3,0.4643376142628255,1.2727660751645749,2.1666666666666665,1.702329052403841,0.0,0.0
japan,1958Q4,0.4335971353391501,1.2601994658880984,2.1,1.66640286466085,0.0,0.0
japan,1959Q1,0.8016539891567278,1.491306084138282,2.433333333333333,1.6316793441766053,0.0,1.0
japan,1959Q2,0.6351748423822257,1.3974417093039475,2.2333333333333334,1.5981584909511077,0.0,0.0
japan,1959Q3,0.634159695015643,1.404996405442494,2.1999999999999997,1.5658403049843568,0.0,0.0
japan,1959Q4,0.4319418803903139,1.2814458228946173,1.9666666666666668,1.534724786276353,0.0,0.0
japan,1960Q1,0.26185473183957053,1.174011599575503,1.7666666666666666,1.504811934827096,0.0,0.0
japan,1960Q2,0.19056491603008086,1.1291001219583254,1.6666666666666667,1.4761017506365859,0.0,0.0
japan,1960Q3,0.11807243296184389,1.081508285905481,1.5666666666666667,1.4485942337048228,0.0,0.0
japan,1960Q4,0.04437728263486074,1.0312013034288867,1.4666666666666668,1.422289384031806,0.0,0.0
japan,1961Q1,0.03614613171579717,1.0258706432995883,1.4333333333333333,1.3971872016175362,0.0,0.0
japan,1961Q2,0.0933789802046534,1.0679966631356206,1.4666666666666668,1.3732876864620134,0.0,0.0
japan,1961Q3,0.08274249476809592,1.061263924206679,1.4333333333333333,1.3505908385652374,0.0,0.0
japan,1961Q4,0.10423667540612502,1.0784267079331065,1.4333333333333333,1.3290966579272083,0.0,0.0
japan,1962Q1,0.0,1.0,1.3,1.3,0.0,0.0
japan,1962Q2,0.010283701572609383,1.0079736152711638,1.3,1.2897162984273907,0.0,0.0
japan,1962Q3,0.0,1.0,1.2333333333333334,1.2333333333333334,0.0,0.0
japan,1962Q4,0.07818672537077309,1.0622929025778838,1.3333333333333333,1.2551466079625602,0.0,0.0
japan,1963Q1,0.16033423638173416,1.1293366656458752,1.3999999999999997,1.2396657636182655,0.0,0.0
japan,1963Q2,0.0,1.0,1.2,1.2,0.0,0.0
japan,1963Q3,0.0,1.0,1.2,1.2,0.0,0.0
japan,1963Q4,0.032894099195471815,1.0274017195206853,1.2333333333333334,1.2004392341378616,0.0,0.0
japan,1964Q1,0.04356427450477973,1.036615739988795,1.2333333333333334,1.1897690588285537,0.0,0.0
japan,1964Q2,0.0,1.0,1.1666666666666667,1.1666666666666667,0.0,0.0
japan,1964Q3,0.0,1.0,1.1666666666666667,1.1666666666666667,0.0,0.0
japan,1964Q4,0.0,1.0,1.1,1.1,0.0,0.0
japan,1965Q1,0.0,1.0,1.1333333333333335,1.1333333333333335,0.0,0.0
japan,1965Q2,0.0788751421701146,1.068322216234302,1.2333333333333334,1.1544581911632188,0.0,0.0
japan,1965Q3,0.1156626472602742,1.1004884824988925,1.2666666666666666,1.1510040194063924,0.0,0.0
japan,1965Q4,0.15124748509168717,1.1316623756020756,1.3,1.1487525149083129,0.0,0.0
japan,1966Q1,0.21896298899768651,1.1907835561199969,1.3666666666666665,1.14770367766898,0.0,0.0
japan,1966Q2,0.18547582564493936,1.1615843642635215,1.3333333333333333,1.147857507688394,0.0,0.0
japan,1966Q3,0.15078599503344514,1.1312079337545433,1.3,1.149214004966555,0.0,0.0
japan,1966Q4,0.11489349716320407,1.0997535801365605,1.2666666666666666,1.1517731695034625,0.0,0.0
japan,1967Q1,0.1444649987008828,1.1250200111104096,1.3,1.1555350012991172,0.0,0.0
japan,1967Q2,0.10616716631314826,1.0914840258705902,1.2666666666666666,1.1604995003535183,0.0,0.0
japan,1967Q3,0.0,1.0,1.1666666666666667,1.1666666666666667,1.0,0.0
japan,1967Q4,0.09263016642810484,1.0788988812607467,1.2666666666666666,1.1740365002385618,0.0,0.0
japan,1968Q1,0.08405766559746275,1.0710781547590673,1.2666666666666666,1.1826090010692039,0.0,0.0
japan,1968Q2,0.0,1.0,1.1666666666666667,1.1666666666666667,0.0,0.0
japan,1968Q3,0.0,1.0,1.2,1.2,0.0,0.0
japan,1968Q4,0.0,1.0,1.0666666666666667,1.0666666666666667,0.0,0.0
japan,1969Q1,0.0,1.0,1.1333333333333335,1.1333333333333335,0.0,0.0
japan,1969Q2,0.0,1.0,1.2,1.2,0.0,0.0
japan,1969Q3,0.0,1.0,1.1333333333333335,1.1333333333333335,0.0,0.0
japan,1969Q4,0.0,1.0,1.0666666666666667,1.0666666666666667,0.0,0.0
japan,1970Q1,0.0,1.0,1.0666666666666667,1.0666666666666667,0.0,0.0
japan,1970Q2,0.0,1.0,1.1333333333333335,1.1333333333333335,0.0,0.0
japan,1970Q3,0.0,1.0,1.2333333333333334,1.2333333333333334,0.0,0.0
japan,1970Q4,0.0,1.0,1.2666666666666666,1.2666666666666666,0.0,0.0
japan,1971Q1,0.0,1.0,1.1666666666666667,1.1666666666666667,0.0,0.0
japan,1971Q2,0.0,1.0,1.2,1.2,0.0,0.0
japan,1971Q3,0.0,1.0,1.2333333333333334,1.2333333333333334,0.0,0.0
japan,1971Q4,0.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0
japan,1972Q1,0.0,1.0,1.3999999999999997,1.3999999999999997,0.0,0.0
japan,1972Q2,0.0,1.0,1.3999999999999997,1.3999999999999997,0.0,0.0
japan,1972Q3,0.0,1.0,1.4333333333333333,1.4333333333333333,0.0,0.0
japan,1972Q4,0.0,1.0,1.3999999999999997,1.3999999999999997,0.0,0.0
japan,1973Q1,0.0,1.0,1.2333333333333334,1.2333333333333334,0.0,0.0
japan,1973Q2,0.0,1.0,1.3666666666666665,1.3666666666666665,0.0,0.0
