country,quarter,urate_gap,urate_gap_ratio,urate,urate_ceiling,urate_peak,urate_trough
united_states,1948Q1,0.015789473684210353,1.0042472864558754,3.733333333333333,3.7175438596491226,0.0,0.0
united_states,1948Q2,0.0,1.0,3.6666666666666665,3.6666666666666665,1.0,0.0
united_states,1948Q3,0.24679014326017645,1.0701132956281478,3.766666666666667,3.5198765234064906,0.0,0.0
united_states,1948Q4,0.44958995871171714,1.1328676288171504,3.8333333333333335,3.3837433746216163,0.0,0.0
united_states,1949Q1,1.4083994463546219,1.432254125006892,4.666666666666667,3.258267220312045,0.0,0.0
united_states,1949Q2,2.7232186061888912,1.8663157633897685,5.866666666666667,3.143448060477776,0.0,0.0
united_states,1949Q3,3.6607141048811918,2.2044652037376338,6.7,3.0392858951188084,0.0,0.0
united_states,1949Q4,4.020885942431523,2.3649644419733664,6.966666666666666,2.9457807242351435,0.0,1.0
united_states,1950Q1,3.5370674521732193,2.235470061932883,6.3999999999999995,2.86293254782678,0.0,0.0
united_states,1950Q2,2.7759253007729465,1.9946909931167955,5.566666666666666,2.79074136589372,0.0,0.0
united_states,1950Q3,1.9041261548973725,1.6976847232200885,4.633333333333334,2.7292071784359613,0.0,0.0
united_states,1950Q4,1.5550033478798282,1.58058691659554,4.233333333333333,2.678329985453505,0.0,0.0
united_states,1951Q1,0.8618902130536488,1.3267074847750362,3.5,2.6381097869463512,0.0,0.0
united_states,1951Q2,0.4914534170855003,1.1884012424023516,3.1,2.6085465829145,0.0,0.0
united_states,1951Q3,0.5770262933087165,1.2228210137767102,3.1666666666666665,2.58964037335795,0.0,0.0
united_states,1951Q4,0.7852755083899638,1.3042063214139936,3.3666666666666667,2.581391158276703,0.0,0.0
united_states,1952Q1,0.4828677289959087,1.1868828576232808,3.0666666666666664,2.5837989376707577,0.0,0.0
united_states,1952Q2,0.36980295512655204,1.1424036823662318,2.966666666666667,2.5968637115401147,0.0,0.0
united_states,1952Q3,0.6127478534485591,1.2338209755613472,3.233333333333333,2.620585479884774,0.0,0.0
united_states,1952Q4,0.17836909062859796,1.0671832365044907,2.8333333333333335,2.6549642427047355,0.0,0.0
united_states,1953Q1,0.0,1.0,2.6999999999999997,2.6999999999999997,1.0,0.0
united_states,1953Q2,0.0,1.0,2.566666666666667,2.566666666666667,0.0,0.0
united_states,1953Q3,0.0,1.0,2.733333333333333,2.733333333333333,0.0,0.0
united_states,1953Q4,0.8009507612623956,1.2762804958811844,3.6999999999999997,2.899049238737604,0.0,0.0
united_states,1954Q1,2.2799536927325894,1.7633655167504934,5.266666666666667,2.986712973934077,0.0,0.0
united_states,1954Q2,2.7149662963941483,1.8800442903495151,5.8,3.0850337036058515,0.0,0.0
united_states,1954Q3,2.772655238913737,1.8680793108070917,5.966666666666666,3.194011427752929,0.0,1.0
united_states,1954Q4,2.0196871869580253,1.6095059936219493,5.333333333333333,3.3136461463753077,0.0,0.0
united_states,1955Q1,1.2958475491400807,1.376975391461642,4.733333333333333,3.4374857841932527,0.0,0.0
united_states,1955Q2,0.8409217340729729,1.2362751452036247,4.3999999999999995,3.5590782659270266,0.0,0.0
united_states,1955Q3,0.4215764084233702,1.1146079014360268,4.1000000000000005,3.6784235915766303,0.0,0.0
united_states,1955Q4,0.43781157219127165,1.1153495091698633,4.233333333333333,3.7955217611420617,0.0,0.0
united_states,1956Q1,0.12296055871000933,1.031444715324322,4.033333333333333,3.910372774623324,0.0,0.0
united_states,1956Q2,0.1770233679795865,1.0440030813429513,4.2,4.022976632020414,0.0,0.0
